UID,Price,Date,Street,District,Region,Postcode,oseast1m,osnrth1m
592936,600000,05/15/2015 0:00,HARMOOD GROVE,CAMDEN,GREATER LONDON,NW18DH,528616,184355
593001,600000,03/27/2015 0:00,CAMDEN ROAD,CAMDEN,GREATER LONDON,NW19AA,529755,184946
593050,600000,02/05/2015 0:00,PROWSE PLACE,CAMDEN,GREATER LONDON,NW19PH,529063,184184
593423,600000,09/22/2015 0:00,FORDWYCH ROAD,CAMDEN,GREATER LONDON,NW23TH,524629,184968
593953,600000,06/09/2015 0:00,ROSSLYN HILL,CAMDEN,GREATER LONDON,NW31ND,526713,185618
593974,600000,02/27/2015 0:00,CARLINGFORD ROAD,CAMDEN,GREATER LONDON,NW31RX,526811,185758
593984,600000,08/11/2015 0:00,PILGRIMS LANE,CAMDEN,GREATER LONDON,NW31SN,526907,185749
594352,600000,03/04/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW34SD,527629,184792
595140,600000,03/10/2015 0:00,HIGHGATE ROAD,CAMDEN,GREATER LONDON,NW51AS,528955,185356
595416,600000,01/16/2015 0:00,GRAFTON ROAD,CAMDEN,GREATER LONDON,NW54BA,528476,185062
595524,600000,03/31/2015 0:00,FORTUNE GREEN ROAD,CAMDEN,GREATER LONDON,NW61DW,525106,185619
595601,600000,04/10/2015 0:00,SUMATRA ROAD,CAMDEN,GREATER LONDON,NW61PF,525430,184868
595615,600000,07/30/2015 0:00,SUMATRA ROAD,CAMDEN,GREATER LONDON,NW61PT,525071,184986
595778,600000,11/24/2015 0:00,BROADHURST GARDENS,CAMDEN,GREATER LONDON,NW63BJ,525795,184579
595882,600000,09/04/2015 0:00,COMPAYNE GARDENS,CAMDEN,GREATER LONDON,NW63RU,525612,184486
595907,600000,05/11/2015 0:00,FAIRFAX ROAD,CAMDEN,GREATER LONDON,NW64ES,526366,184316
595945,600000,07/16/2015 0:00,WEST END LANE,CAMDEN,GREATER LONDON,NW64NU,525412,183785
595951,600000,05/29/2015 0:00,KINGS GARDENS,CAMDEN,GREATER LONDON,NW64PU,525388,184081
927476,600000,04/13/2015 0:00,UNIVERSITY STREET,CAMDEN,GREATER LONDON,WC1E6JP,529387,182137
927529,600000,04/07/2015 0:00,DUKES ROAD,CAMDEN,GREATER LONDON,WC1H9AB,529894,182576
592129,599950,12/18/2015 0:00,BAYNES STREET,CAMDEN,GREATER LONDON,NW10TE,529278,184133
592592,599950,11/27/2015 0:00,CRANLEIGH STREET,CAMDEN,GREATER LONDON,NW11NT,529463,183238
595670,599950,12/14/2015 0:00,WEST END LANE,CAMDEN,GREATER LONDON,NW61XJ,525503,184871
596095,599100,02/12/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NP,525754,183665
594105,599000,03/20/2015 0:00,SOUTH HILL PARK,CAMDEN,GREATER LONDON,NW32SR,527386,185869
594145,599000,06/05/2015 0:00,PARKHILL ROAD,CAMDEN,GREATER LONDON,NW32YT,527753,185204
595278,598000,05/06/2015 0:00,GRAFTON YARD,CAMDEN,GREATER LONDON,NW52NF,528936,184792
515691,596304,04/08/2015 0:00,LANGBOURNE AVENUE,CAMDEN,GREATER LONDON,N66PU,528494,186618
594533,596000,06/08/2015 0:00,ARKWRIGHT ROAD,CAMDEN,GREATER LONDON,NW36BJ,526145,185154
593062,595000,03/27/2015 0:00,ROCHESTER SQUARE,CAMDEN,GREATER LONDON,NW19SA,529458,184376
594437,595000,08/21/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW35ES,526538,184499
595168,595000,07/17/2015 0:00,CROFTDOWN ROAD,CAMDEN,GREATER LONDON,NW51EH,528483,186138
595244,595000,12/04/2015 0:00,ISLIP STREET,CAMDEN,GREATER LONDON,NW52DL,529321,185009
595248,595000,07/07/2015 0:00,CAVERSHAM ROAD,CAMDEN,GREATER LONDON,NW52DU,529092,184975
595274,595000,01/26/2015 0:00,PATSHULL ROAD,CAMDEN,GREATER LONDON,NW52LE,529282,184782
595921,595000,09/23/2015 0:00,MESSINA AVENUE,CAMDEN,GREATER LONDON,NW64LD,525126,184176
912177,595000,03/25/2015 0:00,CHITTY STREET,CAMDEN,GREATER LONDON,W1T4AT,529383,181857
594016,592500,05/29/2015 0:00,ETON PLACE,CAMDEN,GREATER LONDON,NW32BU,528050,184450
927601,592500,11/23/2015 0:00,CORAM STREET,CAMDEN,GREATER LONDON,WC1N1HD,530059,182234
592915,590000,07/01/2015 0:00,REGENTS PARK ROAD,CAMDEN,GREATER LONDON,NW17SY,528155,183744
592930,590000,05/22/2015 0:00,CROGSLAND ROAD,CAMDEN,GREATER LONDON,NW18AY,528225,184563
594248,590000,02/06/2015 0:00,BELSIZE AVENUE,CAMDEN,GREATER LONDON,NW34BL,526971,184982
595299,590000,07/10/2015 0:00,LEIGHTON ROAD,CAMDEN,GREATER LONDON,NW52QE,529219,185181
595303,590000,10/01/2015 0:00,LEIGHTON CRESCENT,CAMDEN,GREATER LONDON,NW52QY,529411,185340
595402,590000,01/28/2015 0:00,PRINCE OF WALES ROAD,CAMDEN,GREATER LONDON,NW53NE,528398,184647
912144,590000,10/06/2015 0:00,CHARLOTTE PLACE,CAMDEN,GREATER LONDON,W1T1SP,529422,181660
927615,590000,01/21/2015 0:00,MECKLENBURGH STREET,CAMDEN,GREATER LONDON,WC1N2AH,530643,182488
592609,588000,03/11/2015 0:00,CHURCHWAY,CAMDEN,GREATER LONDON,NW12AT,529816,182714
912149,587500,08/24/2015 0:00,TOTTENHAM STREET,CAMDEN,GREATER LONDON,W1T2AG,529497,181834
927625,587000,01/30/2015 0:00,BROWNLOW MEWS,CAMDEN,GREATER LONDON,WC1N2LD,530847,182184
594529,585555,03/30/2015 0:00,ELLERDALE ROAD,CAMDEN,GREATER LONDON,NW36BB,526329,185444
284550,585000,08/06/2015 0:00,LEATHER LANE,CAMDEN,GREATER LONDON,EC1N7TN,531253,181923
512409,585000,09/14/2015 0:00,STONELEIGH TERRACE,CAMDEN,GREATER LONDON,N195TZ,528792,186694
515661,585000,04/23/2015 0:00,BISHAM GARDENS,CAMDEN,GREATER LONDON,N66DD,528499,187297
592082,585000,09/04/2015 0:00,COLLEGE PLACE,CAMDEN,GREATER LONDON,NW10DR,529346,183766
592582,585000,08/24/2015 0:00,CHALTON STREET,CAMDEN,GREATER LONDON,NW11HY,529770,182879
592866,585000,07/14/2015 0:00,ARLINGTON ROAD,CAMDEN,GREATER LONDON,NW17HP,528877,183758
594300,585000,09/11/2015 0:00,BELSIZE PARK GARDENS,CAMDEN,GREATER LONDON,NW34LH,527144,184828
595433,585000,07/16/2015 0:00,QUEENS CRESCENT,CAMDEN,GREATER LONDON,NW54EF,528141,184813
595659,585000,03/12/2015 0:00,FORTUNE GREEN ROAD,CAMDEN,GREATER LONDON,NW61UE,525294,185367
927581,585000,06/26/2015 0:00,JUDD STREET,CAMDEN,GREATER LONDON,WC1H9QW,530276,182526
927605,585000,01/23/2015 0:00,HERBRAND STREET,CAMDEN,GREATER LONDON,WC1N1HN,530042,182301
594218,583000,08/24/2015 0:00,ADELAIDE ROAD,CAMDEN,GREATER LONDON,NW33QA,527946,184412
592951,582000,11/05/2015 0:00,GLOUCESTER AVENUE,CAMDEN,GREATER LONDON,NW18JD,528274,184047
284569,580000,06/26/2015 0:00,HATTON GARDEN,CAMDEN,GREATER LONDON,EC1N8LS,531291,181962
592583,580000,04/28/2015 0:00,CHALTON STREET,CAMDEN,GREATER LONDON,NW11JL,529848,182875
592849,580000,04/17/2015 0:00,JAMESTOWN ROAD,CAMDEN,GREATER LONDON,NW17BY,528573,183991
593393,580000,06/11/2015 0:00,KINGSCROFT ROAD,CAMDEN,GREATER LONDON,NW23QE,524543,184936
595602,580000,08/10/2015 0:00,SUMATRA ROAD,CAMDEN,GREATER LONDON,NW61PG,525412,184892
595846,580000,12/04/2015 0:00,PRIORY ROAD,CAMDEN,GREATER LONDON,NW63NL,525662,184387
595902,580000,10/15/2015 0:00,PRIORY TERRACE,CAMDEN,GREATER LONDON,NW64DH,525695,183875
927604,580000,07/30/2015 0:00,HERBRAND STREET,CAMDEN,GREATER LONDON,WC1N1HJ,530053,182285
592131,579000,03/17/2015 0:00,BAYNES STREET,CAMDEN,GREATER LONDON,NW10TJ,529303,184134
593051,579000,08/10/2015 0:00,JEFFREYS STREET,CAMDEN,GREATER LONDON,NW19PS,529016,184331
595929,577500,08/26/2015 0:00,BIRCHINGTON ROAD,CAMDEN,GREATER LONDON,NW64LL,525390,183817
595981,577500,07/17/2015 0:00,HILGROVE ROAD,CAMDEN,GREATER LONDON,NW64TJ,526543,184125
592097,576556,09/17/2015 0:00,CAMDEN STREET,CAMDEN,GREATER LONDON,NW10HL,529258,183726
593425,576000,01/08/2015 0:00,FORDWYCH ROAD,CAMDEN,GREATER LONDON,NW23TH,524629,184968
284509,575000,09/08/2015 0:00,FARRINGDON ROAD,CAMDEN,GREATER LONDON,EC1M3HA,531511,181768
592587,575000,02/20/2015 0:00,DORIC WAY,CAMDEN,GREATER LONDON,NW11LX,529741,182837
592968,575000,02/09/2015 0:00,CHALCOT ROAD,CAMDEN,GREATER LONDON,NW18LL,528136,183990
593397,575000,07/28/2015 0:00,SOMALI ROAD,CAMDEN,GREATER LONDON,NW23RN,524547,185446
594542,575000,03/11/2015 0:00,LITHOS ROAD,CAMDEN,GREATER LONDON,NW36DS,525800,185200
594610,575000,06/02/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW37AJ,525139,186003
595336,575000,10/20/2015 0:00,HOLMES ROAD,CAMDEN,GREATER LONDON,NW53AN,528792,185033
595342,575000,10/20/2015 0:00,HOLMES ROAD,CAMDEN,GREATER LONDON,NW53AN,528792,185033
595444,575000,06/12/2015 0:00,WORDSWORTH PLACE,CAMDEN,GREATER LONDON,NW54HG,527887,185077
595491,575000,09/04/2015 0:00,HOLMDALE ROAD,CAMDEN,GREATER LONDON,NW61BG,525303,185105
595492,575000,09/04/2015 0:00,HOLMDALE ROAD,CAMDEN,GREATER LONDON,NW61BG,525303,185105
595650,575000,11/27/2015 0:00,FAWLEY ROAD,CAMDEN,GREATER LONDON,NW61SL,525564,185044
595908,575000,10/21/2015 0:00,FAIRFAX ROAD,CAMDEN,GREATER LONDON,NW64ES,526366,184316
912193,575000,09/21/2015 0:00,WARREN STREET,CAMDEN,GREATER LONDON,W1T5PG,529009,182148
927521,575000,12/17/2015 0:00,CROMER STREET,CAMDEN,GREATER LONDON,WC1H8EA,530491,182729
927528,575000,08/11/2015 0:00,CROMER STREET,CAMDEN,GREATER LONDON,WC1H8LP,530502,182696
595606,573000,06/01/2015 0:00,KINGDON ROAD,CAMDEN,GREATER LONDON,NW61PJ,525353,184930
593453,572500,01/27/2015 0:00,SHOOT UP HILL,CAMDEN,GREATER LONDON,NW23XJ,524281,185175
595331,572500,10/28/2015 0:00,MONTPELIER GROVE,CAMDEN,GREATER LONDON,NW52XE,529334,185399
592948,570500,06/22/2015 0:00,GLOUCESTER AVENUE,CAMDEN,GREATER LONDON,NW18HX,528106,184158
592619,570000,12/04/2015 0:00,HAMPSTEAD ROAD,CAMDEN,GREATER LONDON,NW12PY,529240,182473
592943,570000,04/17/2015 0:00,BELMONT STREET,CAMDEN,GREATER LONDON,NW18HH,528331,184399
593047,570000,11/23/2015 0:00,ST PANCRAS WAY,CAMDEN,GREATER LONDON,NW19NG,529209,184309
594166,570000,01/07/2015 0:00,PRIMROSE HILL ROAD,CAMDEN,GREATER LONDON,NW33EA,527481,184390
594219,570000,01/30/2015 0:00,ADELAIDE ROAD,CAMDEN,GREATER LONDON,NW33QB,527927,184362
595131,570000,12/16/2015 0:00,FORTESS ROAD,CAMDEN,GREATER LONDON,NW51AD,528977,185504
595337,570000,10/20/2015 0:00,HOLMES ROAD,CAMDEN,GREATER LONDON,NW53AN,528792,185033
595346,570000,11/09/2015 0:00,HOLMES ROAD,CAMDEN,GREATER LONDON,NW53AN,528792,185033
595554,570000,12/22/2015 0:00,LYMINGTON ROAD,CAMDEN,GREATER LONDON,NW61HX,525592,184946
595713,570000,07/15/2015 0:00,MAYGROVE ROAD,CAMDEN,GREATER LONDON,NW62EE,524808,184735
596953,570000,11/27/2015 0:00,ALEXANDRA ROAD,CAMDEN,GREATER LONDON,NW80DR,526453,184025
927525,570000,07/28/2015 0:00,CROMER STREET,CAMDEN,GREATER LONDON,WC1H8JS,530248,182598
927603,566000,05/15/2015 0:00,CORAM STREET,CAMDEN,GREATER LONDON,WC1N1HE,530135,182267
595182,565250,09/11/2015 0:00,DARTMOUTH PARK AVENUE,CAMDEN,GREATER LONDON,NW51JL,528846,186321
592580,565000,08/27/2015 0:00,COOPERS LANE,CAMDEN,GREATER LONDON,NW11HA,529879,183227
593431,565000,09/25/2015 0:00,GARLINGE ROAD,CAMDEN,GREATER LONDON,NW23TR,524683,184714
594063,565000,12/15/2015 0:00,ESTELLE ROAD,CAMDEN,GREATER LONDON,NW32JY,528025,185607
594092,565000,09/25/2015 0:00,FLEET ROAD,CAMDEN,GREATER LONDON,NW32QT,527600,185444
594580,565000,06/26/2015 0:00,LANGLAND GARDENS,CAMDEN,GREATER LONDON,NW36QE,525934,185397
595202,565000,03/30/2015 0:00,ST ALBANS ROAD,CAMDEN,GREATER LONDON,NW51RD,528435,186369
595211,565000,11/04/2015 0:00,DARTMOUTH PARK ROAD,CAMDEN,GREATER LONDON,NW51SU,528686,186003
595534,565000,05/29/2015 0:00,GONDAR GARDENS,CAMDEN,GREATER LONDON,NW61EP,524835,185432
595838,565000,05/22/2015 0:00,GREENCROFT GARDENS,CAMDEN,GREATER LONDON,NW63LL,526095,184308
595965,565000,03/27/2015 0:00,DOBSON CLOSE,CAMDEN,GREATER LONDON,NW64RU,526529,184226
594222,564000,07/31/2015 0:00,ADELAIDE ROAD,CAMDEN,GREATER LONDON,NW33QD,528089,184362
593421,563445,09/28/2015 0:00,FORDWYCH ROAD,CAMDEN,GREATER LONDON,NW23TG,524724,184845
927473,562500,04/02/2015 0:00,UNIVERSITY STREET,CAMDEN,GREATER LONDON,WC1E6JP,529387,182137
927655,561500,07/24/2015 0:00,EAGLE STREET,CAMDEN,GREATER LONDON,WC1R4AP,530662,181654
515695,560000,11/27/2015 0:00,SWAINS LANE,CAMDEN,GREATER LONDON,N66QX,528339,186412
592079,560000,03/09/2015 0:00,COLLEGE PLACE,CAMDEN,GREATER LONDON,NW10DJ,529370,183780
592093,560000,07/17/2015 0:00,PLENDER STREET,CAMDEN,GREATER LONDON,NW10HA,529264,183633
592095,560000,12/18/2015 0:00,PRATT STREET,CAMDEN,GREATER LONDON,NW10HD,529211,183669
593026,560000,11/10/2015 0:00,CAMDEN ROAD,CAMDEN,GREATER LONDON,NW19HE,529667,184764
593410,560000,10/14/2015 0:00,WESTBERE ROAD,CAMDEN,GREATER LONDON,NW23SP,524620,185206
594495,560000,06/04/2015 0:00,MARESFIELD GARDENS,CAMDEN,GREATER LONDON,NW35SU,526477,184737
595338,560000,10/28/2015 0:00,HOLMES ROAD,CAMDEN,GREATER LONDON,NW53AN,528792,185033
595339,560000,10/22/2015 0:00,HOLMES ROAD,CAMDEN,GREATER LONDON,NW53AN,528792,185033
595629,560000,08/21/2015 0:00,BROOMSLEIGH STREET,CAMDEN,GREATER LONDON,NW61QQ,525020,185028
595855,560000,01/09/2015 0:00,PRIORY ROAD,CAMDEN,GREATER LONDON,NW63NU,525721,184276
595923,560000,04/23/2015 0:00,MESSINA AVENUE,CAMDEN,GREATER LONDON,NW64LE,525308,184212
592860,558000,08/07/2015 0:00,OVAL ROAD,CAMDEN,GREATER LONDON,NW17EA,528566,183847
595837,558000,05/05/2015 0:00,GREENCROFT GARDENS,CAMDEN,GREATER LONDON,NW63LL,526095,184308
592078,555000,12/14/2015 0:00,COLLEGE PLACE,CAMDEN,GREATER LONDON,NW10DJ,529370,183780
592635,555000,07/01/2015 0:00,LONGFORD STREET,CAMDEN,GREATER LONDON,NW13PA,528948,182398
592937,555000,03/06/2015 0:00,FORGE PLACE,CAMDEN,GREATER LONDON,NW18DQ,528484,184563
594020,555000,10/26/2015 0:00,ETON RISE,CAMDEN,GREATER LONDON,NW32DB,527935,184551
594180,555000,01/05/2015 0:00,ADAMSON ROAD,CAMDEN,GREATER LONDON,NW33HR,526866,184472
594371,555000,07/16/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34TT,527373,184973
594532,555000,05/01/2015 0:00,ARKWRIGHT ROAD,CAMDEN,GREATER LONDON,NW36BJ,526145,185154
595718,555000,11/04/2015 0:00,LINSTEAD STREET,CAMDEN,GREATER LONDON,NW62HB,525143,184502
594296,552500,10/30/2015 0:00,BELSIZE PARK GARDENS,CAMDEN,GREATER LONDON,NW34LB,526983,184840
595702,552500,06/05/2015 0:00,LOVERIDGE ROAD,CAMDEN,GREATER LONDON,NW62DT,524896,184689
927756,552000,08/27/2015 0:00,NEWTON STREET,CAMDEN,GREATER LONDON,WC2B5EG,530421,181431
515681,550000,07/10/2015 0:00,HOLLY TERRACE,CAMDEN,GREATER LONDON,N66LX,528103,187076
592606,550000,11/03/2015 0:00,GOLDINGTON STREET,CAMDEN,GREATER LONDON,NW11UG,529719,183377
592870,550000,06/30/2015 0:00,ARLINGTON ROAD,CAMDEN,GREATER LONDON,NW17HP,528877,183758
593006,550000,02/12/2015 0:00,CLIFF VILLAS,CAMDEN,GREATER LONDON,NW19AT,529945,184735
593323,550000,09/04/2015 0:00,WESTCROFT CLOSE,CAMDEN,GREATER LONDON,NW22RR,524335,185447
594071,550000,02/19/2015 0:00,CONSTANTINE ROAD,CAMDEN,GREATER LONDON,NW32LR,527671,185695
594116,550000,11/18/2015 0:00,PARLIAMENT HILL,CAMDEN,GREATER LONDON,NW32TH,527514,186016
594217,550000,10/02/2015 0:00,ADELAIDE ROAD,CAMDEN,GREATER LONDON,NW33PY,527459,184359
594342,550000,05/22/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW34RR,527695,184742
594443,550000,11/06/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW35HG,526252,184911
594625,550000,02/27/2015 0:00,FROGNAL LANE,CAMDEN,GREATER LONDON,NW37DU,525816,185382
594641,550000,02/13/2015 0:00,OAK HILL PARK,CAMDEN,GREATER LONDON,NW37LP,525857,185867
594659,550000,04/24/2015 0:00,HOLLYCROFT AVENUE,CAMDEN,GREATER LONDON,NW37QN,525469,186051
595149,550000,03/31/2015 0:00,CHETWYND ROAD,CAMDEN,GREATER LONDON,NW51BX,528726,185964
595203,550000,06/25/2015 0:00,ST ALBANS ROAD,CAMDEN,GREATER LONDON,NW51RH,528651,186484
595308,550000,10/28/2015 0:00,LEIGHTON ROAD,CAMDEN,GREATER LONDON,NW52RE,529630,185170
595374,550000,07/20/2015 0:00,RHYL STREET,CAMDEN,GREATER LONDON,NW53HB,528334,184823
595445,550000,10/01/2015 0:00,MALDEN ROAD,CAMDEN,GREATER LONDON,NW54HT,527980,185134
595446,550000,03/20/2015 0:00,SOUTHAMPTON ROAD,CAMDEN,GREATER LONDON,NW54HX,527930,185063
595507,550000,05/29/2015 0:00,BURRARD ROAD,CAMDEN,GREATER LONDON,NW61DB,525223,185484
595570,550000,03/20/2015 0:00,CANNON HILL,CAMDEN,GREATER LONDON,NW61JR,525521,185319
595594,550000,12/07/2015 0:00,RAVENSHAW STREET,CAMDEN,GREATER LONDON,NW61NP,524902,184993
595618,550000,12/01/2015 0:00,HILLFIELD ROAD,CAMDEN,GREATER LONDON,NW61QA,525070,185252
595860,550000,03/31/2015 0:00,GREENCROFT GARDENS,CAMDEN,GREATER LONDON,NW63PH,525897,184266
912199,550000,06/12/2015 0:00,CLEVELAND STREET,CAMDEN,GREATER LONDON,W1T6ND,529114,181980
927475,550000,02/02/2015 0:00,UNIVERSITY STREET,CAMDEN,GREATER LONDON,WC1E6JP,529387,182137
592588,549950,12/18/2015 0:00,OAKLEY SQUARE,CAMDEN,GREATER LONDON,NW11NB,529352,183400
595634,549950,05/29/2015 0:00,INGLEWOOD ROAD,CAMDEN,GREATER LONDON,NW61QT,525408,185073
594624,547500,03/13/2015 0:00,FROGNAL LANE,CAMDEN,GREATER LONDON,NW37DL,525820,185437
595261,546000,11/05/2015 0:00,FORTESS ROAD,CAMDEN,GREATER LONDON,NW52HR,529097,185777
592081,545000,04/29/2015 0:00,COLLEGE PLACE,CAMDEN,GREATER LONDON,NW10DJ,529370,183780
592965,545000,02/27/2015 0:00,EGBERT STREET,CAMDEN,GREATER LONDON,NW18LJ,528169,184006
593349,545000,04/02/2015 0:00,SKARDU ROAD,CAMDEN,GREATER LONDON,NW23ER,524110,185457
594050,545000,10/06/2015 0:00,MANSFIELD ROAD,CAMDEN,GREATER LONDON,NW32HU,528008,185521
594341,545000,03/31/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW34RP,527695,184742
595155,545000,02/02/2015 0:00,CHETWYND ROAD,CAMDEN,GREATER LONDON,NW51DA,528900,186087
595192,545000,08/13/2015 0:00,LISSENDEN GARDENS,CAMDEN,GREATER LONDON,NW51NB,528333,185867
595254,545000,03/02/2015 0:00,FORTESS GROVE,CAMDEN,GREATER LONDON,NW52HD,529039,185383
595434,545000,03/31/2015 0:00,QUEENS CRESCENT,CAMDEN,GREATER LONDON,NW54EF,528141,184813
595856,545000,09/09/2015 0:00,PRIORY ROAD,CAMDEN,GREATER LONDON,NW63NU,525721,184276
595930,545000,08/07/2015 0:00,BIRCHINGTON ROAD,CAMDEN,GREATER LONDON,NW64LL,525390,183817
927520,545000,12/10/2015 0:00,CROMER STREET,CAMDEN,GREATER LONDON,WC1H8DU,530421,182721
927523,543000,11/12/2015 0:00,REGENT SQUARE,CAMDEN,GREATER LONDON,WC1H8HX,530393,182597
927623,543000,05/26/2015 0:00,BROWNLOW MEWS,CAMDEN,GREATER LONDON,WC1N2LD,530847,182184
512406,542500,11/20/2015 0:00,RETCAR PLACE,CAMDEN,GREATER LONDON,N195TT,528867,186830
595854,542000,07/03/2015 0:00,PRIORY ROAD,CAMDEN,GREATER LONDON,NW63NU,525721,184276
595193,541000,11/06/2015 0:00,HIGHGATE ROAD,CAMDEN,GREATER LONDON,NW51NR,528957,185327
595378,540500,11/12/2015 0:00,MALDEN ROAD,CAMDEN,GREATER LONDON,NW53HG,528267,184801
592634,540000,08/18/2015 0:00,STANHOPE STREET,CAMDEN,GREATER LONDON,NW13LR,529044,182624
592660,540000,04/08/2015 0:00,ALBANY STREET,CAMDEN,GREATER LONDON,NW14EG,528845,182633
593022,540000,05/22/2015 0:00,CAMDEN ROAD,CAMDEN,GREATER LONDON,NW19HE,529667,184764
594095,540000,03/06/2015 0:00,FLEET ROAD,CAMDEN,GREATER LONDON,NW32QX,527451,185477
594519,540000,08/03/2015 0:00,FROGNAL,CAMDEN,GREATER LONDON,NW36AJ,526243,184981
595391,540000,01/12/2015 0:00,PRINCE OF WALES ROAD,CAMDEN,GREATER LONDON,NW53LT,528572,184646
595495,540000,06/26/2015 0:00,HOLMDALE ROAD,CAMDEN,GREATER LONDON,NW61BJ,525262,185153
595943,540000,12/10/2015 0:00,GASCONY AVENUE,CAMDEN,GREATER LONDON,NW64NE,525314,184160
595953,540000,02/06/2015 0:00,KINGS GARDENS,CAMDEN,GREATER LONDON,NW64PX,525388,184081
595971,540000,07/09/2015 0:00,ABBEY ROAD,CAMDEN,GREATER LONDON,NW64SS,525543,183993
927464,540000,06/15/2015 0:00,SOUTHAMPTON ROW,CAMDEN,GREATER LONDON,WC1B4HA,530321,181827
927527,540000,07/02/2015 0:00,CROMER STREET,CAMDEN,GREATER LONDON,WC1H8LG,530439,182663
927563,540000,04/22/2015 0:00,JUDD STREET,CAMDEN,GREATER LONDON,WC1H9NX,530177,182666
927651,540000,10/16/2015 0:00,LAMBS CONDUIT STREET,CAMDEN,GREATER LONDON,WC1N3NB,530613,182019
927664,540000,08/04/2015 0:00,RED LION SQUARE,CAMDEN,GREATER LONDON,WC1R4SE,530669,181748
595918,539950,12/15/2015 0:00,MESSINA AVENUE,CAMDEN,GREATER LONDON,NW64LD,525126,184176
595328,539000,06/01/2015 0:00,MONTPELIER GROVE,CAMDEN,GREATER LONDON,NW52XE,529334,185399
595746,539000,01/12/2015 0:00,WEST END LANE,CAMDEN,GREATER LONDON,NW62PG,525404,184315
592080,536000,12/16/2015 0:00,COLLEGE PLACE,CAMDEN,GREATER LONDON,NW10DJ,529370,183780
284554,535500,03/27/2015 0:00,BOURNE ESTATE,CAMDEN,GREATER LONDON,EC1N7UQ,531084,181958
592094,535225,01/09/2015 0:00,PRATT STREET,CAMDEN,GREATER LONDON,NW10HD,529211,183669
594115,535000,09/02/2015 0:00,PARLIAMENT HILL,CAMDEN,GREATER LONDON,NW32TH,527514,186016
595207,535000,12/14/2015 0:00,WOODSOME ROAD,CAMDEN,GREATER LONDON,NW51RY,528493,186107
595731,535000,02/16/2015 0:00,COTLEIGH ROAD,CAMDEN,GREATER LONDON,NW62NN,525262,184270
927440,535000,05/20/2015 0:00,STREATHAM STREET,CAMDEN,GREATER LONDON,WC1A1JB,530005,181476
595952,534000,10/09/2015 0:00,KINGS GARDENS,CAMDEN,GREATER LONDON,NW64PU,525388,184081
927808,532500,07/23/2015 0:00,CHARING CROSS ROAD,CAMDEN,GREATER LONDON,WC2H0JN,529892,181153
595302,531651,11/02/2015 0:00,LEIGHTON CRESCENT,CAMDEN,GREATER LONDON,NW52QY,529411,185340
594031,531000,05/15/2015 0:00,ETON RISE,CAMDEN,GREATER LONDON,NW32DQ,527935,184551
512408,530000,03/06/2015 0:00,STONELEIGH TERRACE,CAMDEN,GREATER LONDON,N195TZ,528792,186694
516276,530000,07/09/2015 0:00,YORK WAY,CAMDEN,GREATER LONDON,N79LG,529937,184845
593064,530000,03/16/2015 0:00,AGAR GROVE,CAMDEN,GREATER LONDON,NW19SX,529579,184264
593385,530000,03/03/2015 0:00,SHOOT UP HILL,CAMDEN,GREATER LONDON,NW23PG,524439,185013
593400,530000,05/29/2015 0:00,MINSTER ROAD,CAMDEN,GREATER LONDON,NW23SD,524389,185149
594032,530000,06/05/2015 0:00,ETON RISE,CAMDEN,GREATER LONDON,NW32DQ,527935,184551
594202,530000,07/14/2015 0:00,FELLOWS ROAD,CAMDEN,GREATER LONDON,NW33LH,527417,184459
595246,530000,10/28/2015 0:00,CAVERSHAM ROAD,CAMDEN,GREATER LONDON,NW52DN,529444,184947
595747,530000,03/24/2015 0:00,WEST END LANE,CAMDEN,GREATER LONDON,NW62PH,525406,184368
595843,530000,11/30/2015 0:00,PRIORY ROAD,CAMDEN,GREATER LONDON,NW63NH,525641,184116
927634,530000,01/22/2015 0:00,COSMO PLACE,CAMDEN,GREATER LONDON,WC1N3AP,530342,181922
593069,529950,04/02/2015 0:00,AGAR GROVE,CAMDEN,GREATER LONDON,NW19TY,529939,184360
927474,529500,03/13/2015 0:00,UNIVERSITY STREET,CAMDEN,GREATER LONDON,WC1E6JP,529387,182137
595247,528000,06/15/2015 0:00,CAVERSHAM ROAD,CAMDEN,GREATER LONDON,NW52DT,529095,184933
595480,528000,11/02/2015 0:00,DENNINGTON PARK ROAD,CAMDEN,GREATER LONDON,NW61AY,525388,184998
592584,527500,04/20/2015 0:00,CHURCHWAY,CAMDEN,GREATER LONDON,NW11LL,529755,182710
593411,527500,02/16/2015 0:00,WESTBERE ROAD,CAMDEN,GREATER LONDON,NW23SP,524620,185206
595279,527000,06/29/2015 0:00,LADY MARGARET ROAD,CAMDEN,GREATER LONDON,NW52NH,529196,185434
592122,525000,11/20/2015 0:00,ROYAL COLLEGE STREET,CAMDEN,GREATER LONDON,NW10SD,529443,183680
